1 [1, 67, 0, 0, 0, 0, 0, 0]
20 [1, 106700, 123700, 2, 373, 1, -106327, 0]
12 [1, 106700, 123700, 2, 373, 1, 2, 0]
13 [1, 106700, 123700, 2, 373, 1, 746, 0]
14 [1, 106700, 123700, 2, 373, 1, -105954, 0]
15 [1, 106700, 123700, 2, 373, 1, -105954, 0]
17 [1, 106700, 123700, 2, 374, 1, -105954, 0]
18 [1, 106700, 123700, 2, 374, 1, 374, 0]
19 [1, 106700, 123700, 2, 374, 1, -106326, 0]
20 [1, 106700, 123700, 2, 374, 1, -106326, 0]
12 [1, 106700, 123700, 2, 374, 1, 2, 0]
13 [1, 106700, 123700, 2, 374, 1, 748, 0]
14 [1, 106700, 123700, 2, 374, 1, -105952, 0]
15 [1, 106700, 123700, 2, 374, 1, -105952, 0]
17 [1, 106700, 123700, 2, 375, 1, -105952, 0]
18 [1, 106700, 123700, 2, 375, 1, 375, 0]
19 [1, 106700, 123700, 2, 375, 1, -106325, 0]
20 [1, 106700, 123700, 2, 375, 1, -106325, 0]
12 [1, 106700, 123700, 2, 375, 1, 2, 0]
13 [1, 106700, 123700, 2, 375, 1, 750, 0]
14 [1, 106700, 123700, 2, 375, 1, -105950, 0]
15 [1, 106700, 123700, 2, 375, 1, -105950, 0]
17 [1, 106700, 123700, 2, 376, 1, -105950, 0]
18 [1, 106700, 123700, 2, 376, 1, 376, 0]
19 [1, 106700, 123700, 2, 376, 1, -106324, 0]
20 [1, 106700, 123700, 2, 376, 1, -106324, 0]
12 [1, 106700, 123700, 2, 376, 1, 2, 0]
13 [1, 106700, 123700, 2, 376, 1, 752, 0]
14 [1, 106700, 123700, 2, 376, 1, -105948, 0]
15 [1, 106700, 123700, 2, 376, 1, -105948, 0]
17 [1, 106700, 123700, 2, 377, 1, -105948, 0]
18 [1, 106700, 123700, 2, 377, 1, 377, 0]
19 [1, 106700, 123700, 2, 377, 1, -106323, 0]
20 [1, 106700, 123700, 2, 377, 1, -106323, 0]
12 [1, 106700, 123700, 2, 377, 1, 2, 0]
13 [1, 106700, 123700, 2, 377, 1, 754, 0]
14 [1, 106700, 123700, 2, 377, 1, -105946, 0]
15 [1, 106700, 123700, 2, 377, 1, -105946, 0]
17 [1, 106700, 123700, 2, 378, 1, -105946, 0]
18 [1, 106700, 123700, 2, 378, 1, 378, 0]
19 [1, 106700, 123700, 2, 378, 1, -106322, 0]
20 [1, 106700, 123700, 2, 378, 1, -106322, 0]
12 [1, 106700, 123700, 2, 378, 1, 2, 0]
13 [1, 106700, 123700, 2, 378, 1, 756, 0]
14 [1, 106700, 123700, 2, 378, 1, -105944, 0]
15 [1, 106700, 123700, 2, 378, 1, -105944, 0]
17 [1, 106700, 123700, 2, 379, 1, -105944, 0]
18 [1, 106700, 123700, 2, 379, 1, 379, 0]
19 [1, 106700, 123700, 2, 379, 1, -106321, 0]
20 [1, 106700, 123700, 2, 379, 1, -106321, 0]
12 [1, 106700, 123700, 2, 379, 1, 2, 0]
13 [1, 106700, 123700, 2, 379, 1, 758, 0]
14 [1, 106700, 123700, 2, 379, 1, -105942, 0]
15 [1, 106700, 123700, 2, 379, 1, -105942, 0]
17 [1, 106700, 123700, 2, 380, 1, -105942, 0]
18 [1, 106700, 123700, 2, 380, 1, 380, 0]
19 [1, 106700, 123700, 2, 380, 1, -106320, 0]
20 [1, 106700, 123700, 2, 380, 1, -106320, 0]
12 [1, 106700, 123700, 2, 380, 1, 2, 0]
13 [1, 106700, 123700, 2, 380, 1, 760, 0]
14 [1, 106700, 123700, 2, 380, 1, -105940, 0]
15 [1, 106700, 123700, 2, 380, 1, -105940, 0]
17 [1, 106700, 123700, 2, 381, 1, -105940, 0]
18 [1, 106700, 123700, 2, 381, 1, 381, 0]
19 [1, 106700, 123700, 2, 381, 1, -106319, 0]
20 [1, 106700, 123700, 2, 381, 1, -106319, 0]
12 [1, 106700, 123700, 2, 381, 1, 2, 0]
13 [1, 106700, 123700, 2, 381, 1, 762, 0]
14 [1, 106700, 123700, 2, 381, 1, -105938, 0]
15 [1, 106700, 123700, 2, 381, 1, -105938, 0]
17 [1, 106700, 123700, 2, 382, 1, -105938, 0]
18 [1, 106700, 123700, 2, 382, 1, 382, 0]
19 [1, 106700, 123700, 2, 382, 1, -106318, 0]
20 [1, 106700, 123700, 2, 382, 1, -106318, 0]
12 [1, 106700, 123700, 2, 382, 1, 2, 0]
13 [1, 106700, 123700, 2, 382, 1, 764, 0]
14 [1, 106700, 123700, 2, 382, 1, -105936, 0]
15 [1, 106700, 123700, 2, 382, 1, -105936, 0]
17 [1, 106700, 123700, 2, 383, 1, -105936, 0]
18 [1, 106700, 123700, 2, 383, 1, 383, 0]
19 [1, 106700, 123700, 2, 383, 1, -106317, 0]
20 [1, 106700, 123700, 2, 383, 1, -106317, 0]
12 [1, 106700, 123700, 2, 383, 1, 2, 0]
13 [1, 106700, 123700, 2, 383, 1, 766, 0]
14 [1, 106700, 123700, 2, 383, 1, -105934, 0]
15 [1, 106700, 123700, 2, 383, 1, -105934, 0]
17 [1, 106700, 123700, 2, 384, 1, -105934, 0]
18 [1, 106700, 123700, 2, 384, 1, 384, 0]
19 [1, 106700, 123700, 2, 384, 1, -106316, 0]
20 [1, 106700, 123700, 2, 384, 1, -106316, 0]
12 [1, 106700, 123700, 2, 384, 1, 2, 0]
13 [1, 106700, 123700, 2, 384, 1, 768, 0]
14 [1, 106700, 123700, 2, 384, 1, -105932, 0]
15 [1, 106700, 123700, 2, 384, 1, -105932, 0]
17 [1, 106700, 123700, 2, 385, 1, -105932, 0]
18 [1, 106700, 123700, 2, 385, 1, 385, 0]
19 [1, 106700, 123700, 2, 385, 1, -106315, 0]
20 [1, 106700, 123700, 2, 385, 1, -106315, 0]
12 [1, 106700, 123700, 2, 385, 1, 2, 0]
13 [1, 106700, 123700, 2, 385, 1, 770, 0]
14 [1, 106700, 123700, 2, 385, 1, -105930, 0]
15 [1, 106700, 123700, 2, 385, 1, -105930, 0]
17 [1, 106700, 123700, 2, 386, 1, -105930, 0]
18 [1, 106700, 123700, 2, 386, 1, 386, 0]
19 [1, 106700, 123700, 2, 386, 1, -106314, 0]
20 [1, 106700, 123700, 2, 386, 1, -106314, 0]
12 [1, 106700, 123700, 2, 386, 1, 2, 0]
13 [1, 106700, 123700, 2, 386, 1, 772, 0]
14 [1, 106700, 123700, 2, 386, 1, -105928, 0]
15 [1, 106700, 123700, 2, 386, 1, -105928, 0]
17 [1, 106700, 123700, 2, 387, 1, -105928, 0]
18 [1, 106700, 123700, 2, 387, 1, 387, 0]
19 [1, 106700, 123700, 2, 387, 1, -106313, 0]
20 [1, 106700, 123700, 2, 387, 1, -106313, 0]
12 [1, 106700, 123700, 2, 387, 1, 2, 0]
13 [1, 106700, 123700, 2, 387, 1, 774, 0]
14 [1, 106700, 123700, 2, 387, 1, -105926, 0]
15 [1, 106700, 123700, 2, 387, 1, -105926, 0]
17 [1, 106700, 123700, 2, 388, 1, -105926, 0]
18 [1, 106700, 123700, 2, 388, 1, 388, 0]
19 [1, 106700, 123700, 2, 388, 1, -106312, 0]
20 [1, 106700, 123700, 2, 388, 1, -106312, 0]
12 [1, 106700, 123700, 2, 388, 1, 2, 0]
13 [1, 106700, 123700, 2, 388, 1, 776, 0]
14 [1, 106700, 123700, 2, 388, 1, -105924, 0]
15 [1, 106700, 123700, 2, 388, 1, -105924, 0]
17 [1, 106700, 123700, 2, 389, 1, -105924, 0]
18 [1, 106700, 123700, 2, 389, 1, 389, 0]
19 [1, 106700, 123700, 2, 389, 1, -106311, 0]
20 [1, 106700, 123700, 2, 389, 1, -106311, 0]
12 [1, 106700, 123700, 2, 389, 1, 2, 0]
13 [1, 106700, 123700, 2, 389, 1, 778, 0]
14 [1, 106700, 123700, 2, 389, 1, -105922, 0]
15 [1, 106700, 123700, 2, 389, 1, -105922, 0]
17 [1, 106700, 123700, 2, 390, 1, -105922, 0]
18 [1, 106700, 123700, 2, 390, 1, 390, 0]
19 [1, 106700, 123700, 2, 390, 1, -106310, 0]
20 [1, 106700, 123700, 2, 390, 1, -106310, 0]
12 [1, 106700, 123700, 2, 390, 1, 2, 0]
13 [1, 106700, 123700, 2, 390, 1, 780, 0]
14 [1, 106700, 123700, 2, 390, 1, -105920, 0]
15 [1, 106700, 123700, 2, 390, 1, -105920, 0]
17 [1, 106700, 123700, 2, 391, 1, -105920, 0]
18 [1, 106700, 123700, 2, 391, 1, 391, 0]
19 [1, 106700, 123700, 2, 391, 1, -106309, 0]
20 [1, 106700, 123700, 2, 391, 1, -106309, 0]
12 [1, 106700, 123700, 2, 391, 1, 2, 0]
13 [1, 106700, 123700, 2, 391, 1, 782, 0]
14 [1, 106700, 123700, 2, 391, 1, -105918, 0]
15 [1, 106700, 123700, 2, 391, 1, -105918, 0]
17 [1, 106700, 123700, 2, 392, 1, -105918, 0]
18 [1, 106700, 123700, 2, 392, 1, 392, 0]
19 [1, 106700, 123700, 2, 392, 1, -106308, 0]
20 [1, 106700, 123700, 2, 392, 1, -106308, 0]
12 [1, 106700, 123700, 2, 392, 1, 2, 0]
13 [1, 106700, 123700, 2, 392, 1, 784, 0]
14 [1, 106700, 123700, 2, 392, 1, -105916, 0]
15 [1, 106700, 123700, 2, 392, 1, -105916, 0]
17 [1, 106700, 123700, 2, 393, 1, -105916, 0]
18 [1, 106700, 123700, 2, 393, 1, 393, 0]
19 [1, 106700, 123700, 2, 393, 1, -106307, 0]
20 [1, 106700, 123700, 2, 393, 1, -106307, 0]
12 [1, 106700, 123700, 2, 393, 1, 2, 0]
13 [1, 106700, 123700, 2, 393, 1, 786, 0]
14 [1, 106700, 123700, 2, 393, 1, -105914, 0]
15 [1, 106700, 123700, 2, 393, 1, -105914, 0]
17 [1, 106700, 123700, 2, 394, 1, -105914, 0]
18 [1, 106700, 123700, 2, 394, 1, 394, 0]
19 [1, 106700, 123700, 2, 394, 1, -106306, 0]
20 [1, 106700, 123700, 2, 394, 1, -106306, 0]
12 [1, 106700, 123700, 2, 394, 1, 2, 0]
13 [1, 106700, 123700, 2, 394, 1, 788, 0]
14 [1, 106700, 123700, 2, 394, 1, -105912, 0]
15 [1, 106700, 123700, 2, 394, 1, -105912, 0]
17 [1, 106700, 123700, 2, 395, 1, -105912, 0]
18 [1, 106700, 123700, 2, 395, 1, 395, 0]
19 [1, 106700, 123700, 2, 395, 1, -106305, 0]
20 [1, 106700, 123700, 2, 395, 1, -106305, 0]
12 [1, 106700, 123700, 2, 395, 1, 2, 0]
13 [1, 106700, 123700, 2, 395, 1, 790, 0]
14 [1, 106700, 123700, 2, 395, 1, -105910, 0]
15 [1, 106700, 123700, 2, 395, 1, -105910, 0]
17 [1, 106700, 123700, 2, 396, 1, -105910, 0]
18 [1, 106700, 123700, 2, 396, 1, 396, 0]
19 [1, 106700, 123700, 2, 396, 1, -106304, 0]
20 [1, 106700, 123700, 2, 396, 1, -106304, 0]
12 [1, 106700, 123700, 2, 396, 1, 2, 0]
13 [1, 106700, 123700, 2, 396, 1, 792, 0]
14 [1, 106700, 123700, 2, 396, 1, -105908, 0]
15 [1, 106700, 123700, 2, 396, 1, -105908, 0]
17 [1, 106700, 123700, 2, 397, 1, -105908, 0]
18 [1, 106700, 123700, 2, 397, 1, 397, 0]
19 [1, 106700, 123700, 2, 397, 1, -106303, 0]
20 [1, 106700, 123700, 2, 397, 1, -106303, 0]
12 [1, 106700, 123700, 2, 397, 1, 2, 0]
13 [1, 106700, 123700, 2, 397, 1, 794, 0]
14 [1, 106700, 123700, 2, 397, 1, -105906, 0]
15 [1, 106700, 123700, 2, 397, 1, -105906, 0]
17 [1, 106700, 123700, 2, 398, 1, -105906, 0]
18 [1, 106700, 123700, 2, 398, 1, 398, 0]
19 [1, 106700, 123700, 2, 398, 1, -106302, 0]
20 [1, 106700, 123700, 2, 398, 1, -106302, 0]
12 [1, 106700, 123700, 2, 398, 1, 2, 0]
13 [1, 106700, 123700, 2, 398, 1, 796, 0]
14 [1, 106700, 123700, 2, 398, 1, -105904, 0]
15 [1, 106700, 123700, 2, 398, 1, -105904, 0]
17 [1, 106700, 123700, 2, 399, 1, -105904, 0]
18 [1, 106700, 123700, 2, 399, 1, 399, 0]
19 [1, 106700, 123700, 2, 399, 1, -106301, 0]
20 [1, 106700, 123700, 2, 399, 1, -106301, 0]
12 [1, 106700, 123700, 2, 399, 1, 2, 0]
13 [1, 106700, 123700, 2, 399, 1, 798, 0]
14 [1, 106700, 123700, 2, 399, 1, -105902, 0]
15 [1, 106700, 123700, 2, 399, 1, -105902, 0]
17 [1, 106700, 123700, 2, 400, 1, -105902, 0]
18 [1, 106700, 123700, 2, 400, 1, 400, 0]
19 [1, 106700, 123700, 2, 400, 1, -106300, 0]
20 [1, 106700, 123700, 2, 400, 1, -106300, 0]
12 [1, 106700, 123700, 2, 400, 1, 2, 0]
13 [1, 106700, 123700, 2, 400, 1, 800, 0]
14 [1, 106700, 123700, 2, 400, 1, -105900, 0]
15 [1, 106700, 123700, 2, 400, 1, -105900, 0]
17 [1, 106700, 123700, 2, 401, 1, -105900, 0]
18 [1, 106700, 123700, 2, 401, 1, 401, 0]
19 [1, 106700, 123700, 2, 401, 1, -106299, 0]
20 [1, 106700, 123700, 2, 401, 1, -106299, 0]
12 [1, 106700, 123700, 2, 401, 1, 2, 0]
13 [1, 106700, 123700, 2, 401, 1, 802, 0]
14 [1, 106700, 123700, 2, 401, 1, -105898, 0]
15 [1, 106700, 123700, 2, 401, 1, -105898, 0]
17 [1, 106700, 123700, 2, 402, 1, -105898, 0]
18 [1, 106700, 123700, 2, 402, 1, 402, 0]
19 [1, 106700, 123700, 2, 402, 1, -106298, 0]
20 [1, 106700, 123700, 2, 402, 1, -106298, 0]
12 [1, 106700, 123700, 2, 402, 1, 2, 0]
13 [1, 106700, 123700, 2, 402, 1, 804, 0]
14 [1, 106700, 123700, 2, 402, 1, -105896, 0]
15 [1, 106700, 123700, 2, 402, 1, -105896, 0]
17 [1, 106700, 123700, 2, 403, 1, -105896, 0]
18 [1, 106700, 123700, 2, 403, 1, 403, 0]
19 [1, 106700, 123700, 2, 403, 1, -106297, 0]
20 [1, 106700, 123700, 2, 403, 1, -106297, 0]
12 [1, 106700, 123700, 2, 403, 1, 2, 0]
13 [1, 106700, 123700, 2, 403, 1, 806, 0]
14 [1, 106700, 123700, 2, 403, 1, -105894, 0]
15 [1, 106700, 123700, 2, 403, 1, -105894, 0]
17 [1, 106700, 123700, 2, 404, 1, -105894, 0]
18 [1, 106700, 123700, 2, 404, 1, 404, 0]
19 [1, 106700, 123700, 2, 404, 1, -106296, 0]
20 [1, 106700, 123700, 2, 404, 1, -106296, 0]
12 [1, 106700, 123700, 2, 404, 1, 2, 0]
13 [1, 106700, 123700, 2, 404, 1, 808, 0]
14 [1, 106700, 123700, 2, 404, 1, -105892, 0]
15 [1, 106700, 123700, 2, 404, 1, -105892, 0]
17 [1, 106700, 123700, 2, 405, 1, -105892, 0]
18 [1, 106700, 123700, 2, 405, 1, 405, 0]
19 [1, 106700, 123700, 2, 405, 1, -106295, 0]
20 [1, 106700, 123700, 2, 405, 1, -106295, 0]
12 [1, 106700, 123700, 2, 405, 1, 2, 0]
13 [1, 106700, 123700, 2, 405, 1, 810, 0]
14 [1, 106700, 123700, 2, 405, 1, -105890, 0]
15 [1, 106700, 123700, 2, 405, 1, -105890, 0]
17 [1, 106700, 123700, 2, 406, 1, -105890, 0]
18 [1, 106700, 123700, 2, 406, 1, 406, 0]
19 [1, 106700, 123700, 2, 406, 1, -106294, 0]
20 [1, 106700, 123700, 2, 406, 1, -106294, 0]
12 [1, 106700, 123700, 2, 406, 1, 2, 0]
13 [1, 106700, 123700, 2, 406, 1, 812, 0]
14 [1, 106700, 123700, 2, 406, 1, -105888, 0]
15 [1, 106700, 123700, 2, 406, 1, -105888, 0]
17 [1, 106700, 123700, 2, 407, 1, -105888, 0]
18 [1, 106700, 123700, 2, 407, 1, 407, 0]
19 [1, 106700, 123700, 2, 407, 1, -106293, 0]
20 [1, 106700, 123700, 2, 407, 1, -106293, 0]
12 [1, 106700, 123700, 2, 407, 1, 2, 0]
13 [1, 106700, 123700, 2, 407, 1, 814, 0]
14 [1, 106700, 123700, 2, 407, 1, -105886, 0]
15 [1, 106700, 123700, 2, 407, 1, -105886, 0]
17 [1, 106700, 123700, 2, 408, 1, -105886, 0]
18 [1, 106700, 123700, 2, 408, 1, 408, 0]
19 [1, 106700, 123700, 2, 408, 1, -106292, 0]
20 [1, 106700, 123700, 2, 408, 1, -106292, 0]
12 [1, 106700, 123700, 2, 408, 1, 2, 0]
13 [1, 106700, 123700, 2, 408, 1, 816, 0]
14 [1, 106700, 123700, 2, 408, 1, -105884, 0]
15 [1, 106700, 123700, 2, 408, 1, -105884, 0]
17 [1, 106700, 123700, 2, 409, 1, -105884, 0]
18 [1, 106700, 123700, 2, 409, 1, 409, 0]
19 [1, 106700, 123700, 2, 409, 1, -106291, 0]
20 [1, 106700, 123700, 2, 409, 1, -106291, 0]
12 [1, 106700, 123700, 2, 409, 1, 2, 0]
13 [1, 106700, 123700, 2, 409, 1, 818, 0]
14 [1, 106700, 123700, 2, 409, 1, -105882, 0]
15 [1, 106700, 123700, 2, 409, 1, -105882, 0]
17 [1, 106700, 123700, 2, 410, 1, -105882, 0]
18 [1, 106700, 123700, 2, 410, 1, 410, 0]
19 [1, 106700, 123700, 2, 410, 1, -106290, 0]
20 [1, 106700, 123700, 2, 410, 1, -106290, 0]
12 [1, 106700, 123700, 2, 410, 1, 2, 0]
13 [1, 106700, 123700, 2, 410, 1, 820, 0]
14 [1, 106700, 123700, 2, 410, 1, -105880, 0]
15 [1, 106700, 123700, 2, 410, 1, -105880, 0]
17 [1, 106700, 123700, 2, 411, 1, -105880, 0]
18 [1, 106700, 123700, 2, 411, 1, 411, 0]
19 [1, 106700, 123700, 2, 411, 1, -106289, 0]
20 [1, 106700, 123700, 2, 411, 1, -106289, 0]
12 [1, 106700, 123700, 2, 411, 1, 2, 0]
13 [1, 106700, 123700, 2, 411, 1, 822, 0]
14 [1, 106700, 123700, 2, 411, 1, -105878, 0]
15 [1, 106700, 123700, 2, 411, 1, -105878, 0]
17 [1, 106700, 123700, 2, 412, 1, -105878, 0]
18 [1, 106700, 123700, 2, 412, 1, 412, 0]
19 [1, 106700, 123700, 2, 412, 1, -106288, 0]
20 [1, 106700, 123700, 2, 412, 1, -106288, 0]
12 [1, 106700, 123700, 2, 412, 1, 2, 0]
13 [1, 106700, 123700, 2, 412, 1, 824, 0]
14 [1, 106700, 123700, 2, 412, 1, -105876, 0]
15 [1, 106700, 123700, 2, 412, 1, -105876, 0]
17 [1, 106700, 123700, 2, 413, 1, -105876, 0]
18 [1, 106700, 123700, 2, 413, 1, 413, 0]
19 [1, 106700, 123700, 2, 413, 1, -106287, 0]
20 [1, 106700, 123700, 2, 413, 1, -106287, 0]
12 [1, 106700, 123700, 2, 413, 1, 2, 0]
13 [1, 106700, 123700, 2, 413, 1, 826, 0]
14 [1, 106700, 123700, 2, 413, 1, -105874, 0]
15 [1, 106700, 123700, 2, 413, 1, -105874, 0]
17 [1, 106700, 123700, 2, 414, 1, -105874, 0]
18 [1, 106700, 123700, 2, 414, 1, 414, 0]
19 [1, 106700, 123700, 2, 414, 1, -106286, 0]
20 [1, 106700, 123700, 2, 414, 1, -106286, 0]
12 [1, 106700, 123700, 2, 414, 1, 2, 0]
13 [1, 106700, 123700, 2, 414, 1, 828, 0]
14 [1, 106700, 123700, 2, 414, 1, -105872, 0]
15 [1, 106700, 123700, 2, 414, 1, -105872, 0]
17 [1, 106700, 123700, 2, 415, 1, -105872, 0]
18 [1, 106700, 123700, 2, 415, 1, 415, 0]
19 [1, 106700, 123700, 2, 415, 1, -106285, 0]
20 [1, 106700, 123700, 2, 415, 1, -106285, 0]
12 [1, 106700, 123700, 2, 415, 1, 2, 0]
13 [1, 106700, 123700, 2, 415, 1, 830, 0]
14 [1, 106700, 123700, 2, 415, 1, -105870, 0]
15 [1, 106700, 123700, 2, 415, 1, -105870, 0]
17 [1, 106700, 123700, 2, 416, 1, -105870, 0]
18 [1, 106700, 123700, 2, 416, 1, 416, 0]
19 [1, 106700, 123700, 2, 416, 1, -106284, 0]
20 [1, 106700, 123700, 2, 416, 1, -106284, 0]
12 [1, 106700, 123700, 2, 416, 1, 2, 0]
13 [1, 106700, 123700, 2, 416, 1, 832, 0]
14 [1, 106700, 123700, 2, 416, 1, -105868, 0]
15 [1, 106700, 123700, 2, 416, 1, -105868, 0]
17 [1, 106700, 123700, 2, 417, 1, -105868, 0]
18 [1, 106700, 123700, 2, 417, 1, 417, 0]
19 [1, 106700, 123700, 2, 417, 1, -106283, 0]
20 [1, 106700, 123700, 2, 417, 1, -106283, 0]
12 [1, 106700, 123700, 2, 417, 1, 2, 0]
13 [1, 106700, 123700, 2, 417, 1, 834, 0]
14 [1, 106700, 123700, 2, 417, 1, -105866, 0]
15 [1, 106700, 123700, 2, 417, 1, -105866, 0]
17 [1, 106700, 123700, 2, 418, 1, -105866, 0]
18 [1, 106700, 123700, 2, 418, 1, 418, 0]
19 [1, 106700, 123700, 2, 418, 1, -106282, 0]
20 [1, 106700, 123700, 2, 418, 1, -106282, 0]
12 [1, 106700, 123700, 2, 418, 1, 2, 0]
13 [1, 106700, 123700, 2, 418, 1, 836, 0]
14 [1, 106700, 123700, 2, 418, 1, -105864, 0]
15 [1, 106700, 123700, 2, 418, 1, -105864, 0]
17 [1, 106700, 123700, 2, 419, 1, -105864, 0]
18 [1, 106700, 123700, 2, 419, 1, 419, 0]
19 [1, 106700, 123700, 2, 419, 1, -106281, 0]
20 [1, 106700, 123700, 2, 419, 1, -106281, 0]
12 [1, 106700, 123700, 2, 419, 1, 2, 0]
13 [1, 106700, 123700, 2, 419, 1, 838, 0]
14 [1, 106700, 123700, 2, 419, 1, -105862, 0]
15 [1, 106700, 123700, 2, 419, 1, -105862, 0]
17 [1, 106700, 123700, 2, 420, 1, -105862, 0]
18 [1, 106700, 123700, 2, 420, 1, 420, 0]
19 [1, 106700, 123700, 2, 420, 1, -106280, 0]
20 [1, 106700, 123700, 2, 420, 1, -106280, 0]
12 [1, 106700, 123700, 2, 420, 1, 2, 0]
13 [1, 106700, 123700, 2, 420, 1, 840, 0]
14 [1, 106700, 123700, 2, 420, 1, -105860, 0]
15 [1, 106700, 123700, 2, 420, 1, -105860, 0]
17 [1, 106700, 123700, 2, 421, 1, -105860, 0]
18 [1, 106700, 123700, 2, 421, 1, 421, 0]
19 [1, 106700, 123700, 2, 421, 1, -106279, 0]
20 [1, 106700, 123700, 2, 421, 1, -106279, 0]
12 [1, 106700, 123700, 2, 421, 1, 2, 0]
13 [1, 106700, 123700, 2, 421, 1, 842, 0]
14 [1, 106700, 123700, 2, 421, 1, -105858, 0]
15 [1, 106700, 123700, 2, 421, 1, -105858, 0]
17 [1, 106700, 123700, 2, 422, 1, -105858, 0]
18 [1, 106700, 123700, 2, 422, 1, 422, 0]
19 [1, 106700, 123700, 2, 422, 1, -106278, 0]
20 [1, 106700, 123700, 2, 422, 1, -106278, 0]
12 [1, 106700, 123700, 2, 422, 1, 2, 0]
13 [1, 106700, 123700, 2, 422, 1, 844, 0]
14 [1, 106700, 123700, 2, 422, 1, -105856, 0]
15 [1, 106700, 123700, 2, 422, 1, -105856, 0]
17 [1, 106700, 123700, 2, 423, 1, -105856, 0]
18 [1, 106700, 123700, 2, 423, 1, 423, 0]
19 [1, 106700, 123700, 2, 423, 1, -106277, 0]
20 [1, 106700, 123700, 2, 423, 1, -106277, 0]
12 [1, 106700, 123700, 2, 423, 1, 2, 0]
13 [1, 106700, 123700, 2, 423, 1, 846, 0]
14 [1, 106700, 123700, 2, 423, 1, -105854, 0]
15 [1, 106700, 123700, 2, 423, 1, -105854, 0]
17 [1, 106700, 123700, 2, 424, 1, -105854, 0]
18 [1, 106700, 123700, 2, 424, 1, 424, 0]
19 [1, 106700, 123700, 2, 424, 1, -106276, 0]
20 [1, 106700, 123700, 2, 424, 1, -106276, 0]
12 [1, 106700, 123700, 2, 424, 1, 2, 0]
13 [1, 106700, 123700, 2, 424, 1, 848, 0]
14 [1, 106700, 123700, 2, 424, 1, -105852, 0]
15 [1, 106700, 123700, 2, 424, 1, -105852, 0]
17 [1, 106700, 123700, 2, 425, 1, -105852, 0]
18 [1, 106700, 123700, 2, 425, 1, 425, 0]
19 [1, 106700, 123700, 2, 425, 1, -106275, 0]
20 [1, 106700, 123700, 2, 425, 1, -106275, 0]
12 [1, 106700, 123700, 2, 425, 1, 2, 0]
13 [1, 106700, 123700, 2, 425, 1, 850, 0]
14 [1, 106700, 123700, 2, 425, 1, -105850, 0]
15 [1, 106700, 123700, 2, 425, 1, -105850, 0]
17 [1, 106700, 123700, 2, 426, 1, -105850, 0]
18 [1, 106700, 123700, 2, 426, 1, 426, 0]
19 [1, 106700, 123700, 2, 426, 1, -106274, 0]
20 [1, 106700, 123700, 2, 426, 1, -106274, 0]
12 [1, 106700, 123700, 2, 426, 1, 2, 0]
13 [1, 106700, 123700, 2, 426, 1, 852, 0]
14 [1, 106700, 123700, 2, 426, 1, -105848, 0]
15 [1, 106700, 123700, 2, 426, 1, -105848, 0]
17 [1, 106700, 123700, 2, 427, 1, -105848, 0]
18 [1, 106700, 123700, 2, 427, 1, 427, 0]
19 [1, 106700, 123700, 2, 427, 1, -106273, 0]
20 [1, 106700, 123700, 2, 427, 1, -106273, 0]
12 [1, 106700, 123700, 2, 427, 1, 2, 0]
13 [1, 106700, 123700, 2, 427, 1, 854, 0]
14 [1, 106700, 123700, 2, 427, 1, -105846, 0]
15 [1, 106700, 123700, 2, 427, 1, -105846, 0]
17 [1, 106700, 123700, 2, 428, 1, -105846, 0]
18 [1, 106700, 123700, 2, 428, 1, 428, 0]
19 [1, 106700, 123700, 2, 428, 1, -106272, 0]
20 [1, 106700, 123700, 2, 428, 1, -106272, 0]
12 [1, 106700, 123700, 2, 428, 1, 2, 0]
13 [1, 106700, 123700, 2, 428, 1, 856, 0]
14 [1, 106700, 123700, 2, 428, 1, -105844, 0]
15 [1, 106700, 123700, 2, 428, 1, -105844, 0]
17 [1, 106700, 123700, 2, 429, 1, -105844, 0]
18 [1, 106700, 123700, 2, 429, 1, 429, 0]
19 [1, 106700, 123700, 2, 429, 1, -106271, 0]
20 [1, 106700, 123700, 2, 429, 1, -106271, 0]
12 [1, 106700, 123700, 2, 429, 1, 2, 0]
13 [1, 106700, 123700, 2, 429, 1, 858, 0]
14 [1, 106700, 123700, 2, 429, 1, -105842, 0]
15 [1, 106700, 123700, 2, 429, 1, -105842, 0]
17 [1, 106700, 123700, 2, 430, 1, -105842, 0]
18 [1, 106700, 123700, 2, 430, 1, 430, 0]
19 [1, 106700, 123700, 2, 430, 1, -106270, 0]
20 [1, 106700, 123700, 2, 430, 1, -106270, 0]
12 [1, 106700, 123700, 2, 430, 1, 2, 0]
13 [1, 106700, 123700, 2, 430, 1, 860, 0]
14 [1, 106700, 123700, 2, 430, 1, -105840, 0]
15 [1, 106700, 123700, 2, 430, 1, -105840, 0]
17 [1, 106700, 123700, 2, 431, 1, -105840, 0]
18 [1, 106700, 123700, 2, 431, 1, 431, 0]
19 [1, 106700, 123700, 2, 431, 1, -106269, 0]
20 [1, 106700, 123700, 2, 431, 1, -106269, 0]
12 [1, 106700, 123700, 2, 431, 1, 2, 0]
13 [1, 106700, 123700, 2, 431, 1, 862, 0]
14 [1, 106700, 123700, 2, 431, 1, -105838, 0]
15 [1, 106700, 123700, 2, 431, 1, -105838, 0]
17 [1, 106700, 123700, 2, 432, 1, -105838, 0]
18 [1, 106700, 123700, 2, 432, 1, 432, 0]
